id_node,1,2,3,4,5,6,7,8,cluster
navy,-0.810705,0.9632129999999999,2.8883099999999997,-1.8822900000000002,-0.302592,1.5903200000000002,0.255765,-2.0291900000000003,7
islands,0.2671,0.8754149999999999,1.81413,-0.7099850000000001,0.0418124,0.760126,0.128866,-0.653349,0
slides,-0.334744,1.48332,2.04826,-1.2018,0.0328849,1.9688900000000003,0.648645,-1.3927,0
strapless,0.0436375,2.01324,3.32261,-0.875094,-0.25146,1.69101,0.123704,-0.74484,0
off,0.0990733,0.403289,1.96765,-0.926866,0.130267,1.79703,0.5676439999999999,-0.30832,0
espana,-0.23855300000000002,1.03582,1.9549400000000001,-1.72905,-0.27774899999999997,0.94781,-0.0468673,-0.6850069999999999,0
vibe,-0.428595,0.9432520000000001,2.09154,-1.67278,0.471146,1.71323,0.0869603,-0.5233,0
frames,-0.024140400000000003,0.8573870000000001,2.3334200000000003,-1.42059,0.525345,2.35795,0.523567,-1.22699,0
lessismore,-0.0263376,0.511091,1.91802,-1.2613299999999998,-0.0464075,1.9522400000000002,-0.146029,-0.503007,0
madeintheusa,-0.477608,1.12533,2.29165,-1.14391,0.570751,1.91157,0.651472,-1.23662,0
canvas,-0.614113,0.608324,1.9370599999999998,-0.8209549999999999,-0.371691,1.58344,0.189855,-0.471474,0
charleston,-0.6610050000000001,0.9863219999999999,1.6792900000000002,-1.71272,-0.0183293,1.43984,0.16387100000000002,-0.630219,0
tropical,-0.27019,1.1563700000000001,2.0164299999999997,-1.1257700000000002,-0.181582,0.644295,0.12306199999999999,-0.410132,0
harbourisland,-0.290846,1.9635200000000002,2.76865,-1.8327799999999999,-0.8970950000000001,3.01851,0.179824,-1.21878,-1
accessorize,-0.10536300000000001,1.09945,2.89119,-1.1811200000000002,0.33418400000000004,1.89705,0.988368,-0.391054,0
espadrilles,-1.07269,1.2370700000000001,3.28367,-2.2997799999999997,-0.046100699999999994,1.77784,0.293721,-2.2044799999999998,7
stbarth,0.5468569999999999,2.04903,2.78947,-2.0723,0.18376099999999998,1.90872,0.153916,-1.03155,-1
falierosarti,0.22536199999999998,0.840297,3.1143,-1.3866100000000001,-0.608453,2.08671,0.7212109999999999,-0.352272,0
wintercollection2018,0.172871,1.01853,3.50105,-1.25919,-0.609907,2.19332,1.08061,-0.424795,0
happyhalloween,-0.157102,1.34671,2.24047,-2.51646,-0.461237,1.5956700000000001,0.519686,-1.22369,0
happymama,0.213425,0.582707,3.08695,-1.3170899999999999,-0.619855,2.1254,0.8635959999999999,-0.559059,0
happymatteo,0.0617899,0.5326270000000001,3.03868,-1.26637,-0.6746270000000001,2.15378,0.803036,-0.49168599999999996,0
loveyou,0.101302,0.271586,2.45748,-1.01358,-0.48595299999999997,1.7611700000000001,0.6754899999999999,-0.672977,0
wintercollection,-0.00966559,1.08818,2.6156,-0.522849,0.0216483,1.8860599999999998,0.6235310000000001,-0.46253199999999994,0
palazzocorsini,-0.143028,0.6727770000000001,3.33472,-1.41108,-0.48358599999999996,2.1932400000000003,0.596792,-0.230737,0
byebye,-0.28013699999999997,0.601828,2.18882,-1.3449200000000001,-0.09050110000000001,1.1561,0.140149,-0.18656,0
globetrotter,0.110223,0.791972,2.90588,-1.8808799999999999,-0.360879,0.926831,0.337351,-0.628326,0
wintermood,0.270329,0.777809,3.16488,-1.21404,-0.458225,1.99996,0.8899450000000001,-0.366253,0
parismonamour,0.473257,1.14951,3.3685300000000002,-1.6617400000000002,-0.31081,0.982693,0.556578,-1.07059,0
bestplaceever,0.324372,1.33396,3.5348599999999997,-0.8861180000000001,0.28634699999999996,2.43669,-0.132322,-1.48717,-1
milanofashionweek,-0.0209299,0.749991,2.78035,-0.770216,-0.352687,2.12604,0.0289334,-0.8222879999999999,0
summerdress,0.12238199999999999,0.600114,2.20546,-1.09962,-0.40995200000000004,1.27379,0.347089,-0.17565,0
beachdress,-0.175334,1.6420299999999999,2.76845,-1.1466,0.479995,1.3974,0.5901850000000001,-0.674557,0
booklovers,0.268096,1.68143,3.0783099999999997,-1.77535,-0.682238,2.8288599999999997,-0.37919200000000003,-1.05825,-1
thinkpositive,-0.299099,1.15362,1.9451599999999998,-1.4551100000000001,0.00728512,1.5826200000000001,0.143204,-1.62101,0
italiandoitbetter,0.345639,0.374623,2.77922,-1.2274100000000001,-0.329461,1.97722,0.447534,-0.466362,0
lighthouse,-0.0796268,0.960699,2.65729,-0.651516,-0.653267,1.54769,0.243285,-0.621777,0
summermood,0.09392460000000001,0.49839300000000003,2.1621799999999998,-0.95875,-0.530505,1.4527,0.453092,-0.180786,0
selfietime,0.014206700000000001,0.727092,1.8255299999999999,-0.9512440000000001,0.140738,1.17039,-0.260612,-0.595237,0
redpassion,0.16114900000000001,0.7284229999999999,2.42144,-1.63048,-0.220977,1.51593,-0.387065,-1.39507,0
withlove,-0.6674329999999999,1.7872599999999998,3.63734,-1.50039,0.046694599999999996,2.43836,-0.674063,-1.79675,-1
lovethisplace,-0.383779,0.9633780000000001,1.93505,-1.8870099999999999,0.218131,1.2372,-0.07081950000000001,-1.3210600000000001,0
myplace,-0.179675,0.58959,2.44958,-1.50279,-0.351848,1.24937,-0.38909699999999997,-0.717975,0
seaandsun,0.10619300000000001,1.43655,3.30214,-1.19529,-0.280585,1.11694,0.012461,-0.610073,0
artfashion,-0.206923,1.04503,1.89409,-0.803181,-0.15456199999999998,0.971505,-0.228096,-0.5124449999999999,0
portocervo,0.192869,1.2015,1.6254600000000001,-1.50035,0.040240899999999996,1.22404,0.231337,-0.9891610000000001,0
dolcegabbana,-0.528891,0.9739200000000001,3.08204,-1.16307,0.511088,1.96425,-0.07471130000000001,-1.15536,0
fullmoon,-0.0704418,0.5044489999999999,1.52095,-1.22966,-0.41755600000000004,1.27063,-0.0942758,-0.621584,0
summer2017,-0.128371,0.850966,2.10878,-0.8890440000000001,-0.142515,0.87725,0.0842912,-0.179133,0
lovelyplace,0.335833,1.3416700000000001,2.60295,-1.1197,-0.157908,1.13485,-0.07795189999999999,-0.682502,0
purelove,-0.525713,1.83645,2.51748,-2.2224,-0.18046900000000002,2.28844,-0.334383,-1.53607,-1
noi,-0.315177,0.451405,3.51591,-3.00002,-0.332803,1.7560200000000001,0.520975,-1.4677799999999999,-1
pittiuomo,-0.196149,0.9479989999999999,2.59965,-0.5797899999999999,0.125074,1.8532400000000002,-0.0147584,-0.7326819999999999,0
pitti,-0.31358800000000003,1.09636,2.94719,-0.646893,0.14389100000000002,2.21948,-0.0367575,-0.919884,0
meandyou,-0.263705,0.45635699999999996,2.14045,-1.27836,-0.34918699999999997,1.23545,-0.0481392,-0.381471,0
oldandnew,-0.661323,2.42423,3.24978,-1.98901,-0.561505,1.55165,0.37569,-0.700309,-1
loved,-0.49617799999999995,1.16012,3.42162,-0.931327,0.324305,2.07578,0.0149319,-1.10675,0
proudmom,-0.20419600000000002,1.22366,2.34631,-1.81751,-0.00140169,1.48159,-0.38384,-1.48858,0
biennaledivenezia,0.0993809,0.749434,3.0405,-1.28731,-0.552956,2.18547,0.536443,-0.330893,0
dimorestudio,-0.0264307,0.7786850000000001,2.4675,-0.9120520000000001,-0.41996700000000003,1.85307,0.342339,-0.223757,0
vibrations,0.119841,0.773936,1.68471,-1.39619,-0.440644,1.65032,-0.19201500000000002,-0.912557,0
interni,-0.315269,1.05138,2.51523,-1.5224799999999998,0.49525,1.66865,0.216309,-0.28841999999999995,0
panorama,0.13305,0.296369,2.34717,-1.13958,-0.27095199999999997,1.67945,0.168926,-0.358452,0
dimoregallery,-0.332852,1.19713,2.42571,-0.772316,-0.8478120000000001,1.43077,0.185423,-0.710093,0
gabriellechanel,-0.569559,1.3738,2.36795,-1.66612,-0.167943,1.9882799999999998,-0.40519099999999997,-1.44782,0
passeggiata,-0.0350524,0.340733,2.07727,-0.80032,-0.0566616,1.6614900000000001,-0.028135000000000004,-0.737925,0
londoncalling,0.094764,1.54585,2.7502,-2.05919,-0.165274,1.9702,-0.512281,-0.787524,0
cuba,-0.03834509999999999,1.28712,2.27663,-1.6813900000000002,-0.447169,1.13042,0.21975799999999998,-0.154055,0
alice,0.479443,1.32912,2.66919,-1.47613,-0.416679,1.7243099999999998,-0.48834700000000003,-0.861977,0
foreverfriends,0.14491300000000001,0.572963,1.87542,-1.27945,0.10231900000000001,1.0676,0.909162,-0.799968,0
friendsforever,0.040656599999999994,0.90596,2.5224,-1.65428,-0.763354,1.56218,-0.19680899999999998,-0.682801,0
tiamo,0.449952,0.231462,2.6074,-1.29236,-0.22855999999999999,1.7771400000000002,0.368709,-0.970716,0
iloveyou,-0.659114,0.545754,3.27157,-1.70164,-0.054842499999999995,1.3650799999999998,0.157564,-1.57419,0
cortina,-0.5717800000000001,1.18717,1.9928299999999999,-1.55833,0.264135,1.48358,0.244008,-0.41,0
jetlag,-0.152352,1.4140000000000001,1.7620099999999999,-1.3525200000000002,-0.393925,1.15323,0.574209,-1.304,0
buongiornomondo,-0.208619,0.582191,2.56636,-0.708018,-0.758084,1.7608400000000002,0.381263,-0.993715,0
tokyo,-0.569477,0.907184,2.10125,-1.54718,-0.571592,0.797791,0.5011680000000001,-0.957564,0
aman,0.677543,0.732578,2.3025,-1.4067399999999999,-0.0962744,1.26024,0.460913,-1.0855299999999999,0
photos,-0.114952,0.48724300000000004,1.59826,-0.859748,-0.135178,1.37789,-0.303219,-0.764387,0
thinkpink,-0.16995,0.537425,1.5198399999999999,-1.12626,0.11841700000000001,1.50926,-0.0950358,-0.558737,0
lovelyday,0.051688099999999994,0.9420209999999999,1.91077,-1.32676,-0.50565,1.5062799999999998,-0.364558,-1.29231,0
diamonds,-0.814189,2.1777,3.94905,-1.7754599999999998,0.5457930000000001,2.03592,0.31033299999999997,-1.0131700000000001,-1
obsession,0.192879,1.53062,2.54605,-1.54294,-0.468534,1.5933,-0.40565100000000004,-0.688667,0
summercollection,-0.146271,1.05094,2.30596,-0.718392,0.193204,1.4103299999999999,0.553449,-0.31496999999999997,0
zuma,-0.36199899999999996,1.06436,1.9834900000000002,-1.3286,-0.329283,1.0278100000000001,0.12899000000000002,-0.303429,0
giuseppepenone,0.013135599999999999,0.8044640000000001,3.20243,-1.3622299999999998,-0.7624310000000001,2.1138,0.508034,-0.303764,0
superstar,0.25659499999999996,0.11203099999999999,2.5587299999999997,-1.36219,-0.145319,1.67965,0.492471,-0.7627619999999999,0
what,0.442899,0.929535,2.02602,-1.0036100000000001,-0.54384,1.01756,0.5978060000000001,-0.658697,0
fornasetti,-0.6650699999999999,0.647977,1.80625,-1.2388299999999999,-0.09253560000000001,1.8992900000000001,0.144622,-0.9322229999999999,0
tflers,-0.39542,0.477624,3.05013,-1.93767,-0.41345600000000005,1.08667,0.325853,-1.31874,-1
vienna,-0.32564099999999996,0.55584,2.8290900000000003,-2.23433,-0.49720200000000003,1.4284,0.53851,-0.537188,0
theend,0.42383000000000004,1.013,1.63388,-1.3821299999999999,-0.327309,1.19597,0.32704099999999997,-0.672959,0
bowie,-0.37051100000000003,1.40872,2.46217,-2.22618,-0.661061,1.91556,0.130564,-1.89736,-1
patmos,0.0853565,1.83762,3.40065,-1.15184,-0.686415,1.4067100000000001,-0.046171199999999996,-0.9586450000000001,0
greekisland,-0.028104400000000005,1.9297099999999998,3.25617,-0.936896,-0.342585,1.7368599999999998,0.08613789999999999,-0.698876,0
aegeansea,0.136605,1.4991299999999999,3.2801,-1.16262,-0.414249,1.6982099999999998,-0.253781,-0.48019300000000004,0
thessaloniki,-0.179777,1.7821099999999999,2.9532,-0.945606,-0.055923900000000006,1.00041,0.27061399999999997,-1.16927,0
village,-0.827067,0.576459,2.1924099999999997,-1.39878,-0.309721,1.5005899999999999,0.29686599999999996,-0.38504299999999997,0
skg,-0.158703,1.56766,2.7189900000000002,-0.964111,-0.12528599999999998,0.851302,0.242823,-1.01243,0
carnival,-0.03883880000000001,1.13426,1.8620400000000001,-1.7305,-0.159833,1.03086,-0.14382899999999998,-0.421073,0
patmosisland,0.175322,2.13852,4.14719,-1.17896,-0.629528,1.7775599999999998,0.0279501,-1.04229,0
patmosaktis,0.196449,2.30852,4.255380000000001,-1.33571,-0.596481,1.84153,-0.0337561,-1.07097,0
sneakers,-0.804569,1.24227,2.82653,-1.52399,0.501185,1.98038,0.522516,-1.8443599999999998,-1
adidas,-0.421808,0.5809449999999999,1.6803,-0.76464,0.08797560000000001,1.6194600000000001,0.0466151,-0.837535,0
cities,-0.47051400000000004,1.66098,3.1120200000000002,-1.52134,-0.188227,1.9111,-0.543737,-0.505463,0
town,-0.454862,1.74997,3.00254,-1.61619,-0.0837839,2.0001700000000002,-0.532836,-0.525439,0
lookingup,-0.5069100000000001,1.68488,2.75431,-1.4874,-0.128038,1.8613,-0.411301,-0.458442,0
archidaily,-0.530346,1.70897,2.95516,-1.59483,-0.07089830000000001,2.04567,-0.439663,-0.5138659999999999,0
composition,-0.258826,0.9140290000000001,2.78977,-1.02457,-0.11938,1.8405900000000002,-0.631374,-0.826293,0
geometry,-0.5051979999999999,1.5924200000000002,2.90939,-1.48915,-0.0701653,1.8811200000000001,-0.515373,-0.502814,0
cold,-0.44928500000000005,0.804404,1.63163,-1.61212,-0.343853,1.1547399999999999,-0.0239285,-0.807841,0
blizzard,0.253499,0.7726029999999999,1.62901,-1.087,0.100732,0.9580770000000001,0.833889,-0.814696,0
wintertime,0.09677260000000001,0.7566109999999999,2.6273299999999997,-1.33391,-0.246365,1.28464,-0.226992,-0.35634,0
lovethem,0.0595077,1.4393799999999999,2.35469,-1.6957200000000001,0.0776012,1.19326,-0.280447,-1.34276,0
besttime,0.128343,0.41453599999999996,2.209,-1.8908099999999999,-0.31890300000000005,1.47238,0.24855500000000003,-0.646986,0
loveher,0.148528,0.9084399999999999,1.845,-1.21882,-0.173558,1.58507,-0.294084,-1.28198,0
laughing,-0.533234,0.8008,1.83723,-1.71117,0.19355999999999998,0.9618969999999999,0.161662,-0.892651,0
ibiza2017,-0.227463,1.09236,2.29847,-0.47366199999999997,-0.05467919999999999,1.0836299999999999,0.0212046,-1.04924,0
relaxingtime,0.5251,1.42703,2.76858,-1.04809,-0.219468,1.54729,0.545049,-1.6575400000000002,0
antiparos,-0.176401,2.35131,3.8881,-1.09226,-0.037983800000000005,2.28005,0.41958999999999996,-0.9481,0
architectureporn,-0.519625,1.47476,2.8083400000000003,-1.4573399999999999,-0.098738,1.86458,-0.51186,-0.526201,0
sograteful,-0.049273000000000004,1.1724299999999999,1.7927099999999998,-1.45179,-0.038697300000000004,0.9132129999999999,-0.16833900000000002,-0.652389,0
zurich,-0.811621,2.34795,3.39391,-2.17735,-0.769335,1.69347,0.104671,-0.859082,-1
sharingiscaring,-0.052008900000000004,0.351365,1.41046,-1.36236,-0.217908,1.27461,0.593975,-0.713288,0
nopainnogain,-0.186373,0.905274,1.89152,-0.909964,0.0976403,1.11111,-0.210193,-0.313963,0
positivevibes,-0.020353599999999996,0.967563,1.40249,-0.9908819999999999,0.087266,0.93243,0.102114,-0.550611,0
wildandfree,-0.0807765,1.04706,1.75457,-1.2528299999999999,-0.188372,1.02224,0.592396,-0.225534,0
openheart,-0.356093,1.2058,1.7634299999999998,-1.8295299999999999,0.00764433,0.9155770000000001,0.444812,-0.92785,0
corsica,-0.133679,1.20495,2.33018,-0.82406,-0.333927,0.9367700000000001,0.142702,-0.386691,0
dayoff,0.39739800000000003,1.03863,2.4312400000000003,-1.23161,-0.315521,1.16549,-0.230159,-0.8388120000000001,0
tired,-0.484659,1.07112,1.52742,-1.30388,-0.546275,1.45679,0.1931,-0.37961100000000003,0
nevergiveup,-0.61263,1.08696,2.3799900000000003,-1.35006,0.0987298,1.81562,-0.433258,-0.7732,0
yogini,-0.016343,1.4360700000000002,2.1589,-2.01747,0.15899000000000002,1.41914,-0.09373519999999999,-1.44872,0
elevator,-0.5115649999999999,1.14438,1.6399099999999998,-1.37503,0.07897589999999999,1.00196,0.272252,-0.7989149999999999,0
sound,0.528351,2.74706,4.48827,-4.20866,-0.689575,3.56249,1.9087,-2.22431,14
haircolor,-0.169536,0.593725,2.5794099999999998,-1.20297,-0.776369,2.34081,0.703971,-1.25274,-1
iloveit,-0.780838,0.975368,2.21902,-1.59976,-0.518165,1.524,-0.081575,-1.3486799999999999,0
missingyou,-0.386776,1.03504,1.8373099999999998,-1.63533,0.239409,1.22631,0.11091,-1.34061,0
lovestory,-0.25059699999999996,0.779876,1.40311,-1.06637,0.19272,1.06121,0.045987099999999996,-0.824833,0
unconditionallove,-0.48626800000000003,1.8488,2.4579400000000002,-1.33047,-0.06501,1.2620200000000001,0.22209299999999998,-1.4213799999999999,0
snowboarding,-0.00281871,1.13642,2.34916,-2.0165900000000003,-0.24609099999999998,0.783238,0.557585,-1.15426,0
workworkwork,-0.5224840000000001,0.89586,2.22815,-2.32877,0.216074,1.2979100000000001,0.544938,-0.6903520000000001,0
happygirl,0.150044,0.9317110000000001,2.00752,-1.58328,0.266398,0.8823979999999999,0.00624094,-1.02281,0
makeuptutorial,-0.341641,0.888066,2.68913,-0.6941890000000001,-0.290294,2.3736900000000003,0.12225799999999999,-1.57748,-1
poetry,0.273079,1.8735099999999998,2.67837,-2.8441400000000003,-0.249921,2.18047,0.993614,-1.47412,-1
dancer,-0.261184,0.7181609999999999,1.61534,-1.00389,0.0312283,0.8387129999999999,-0.0181391,-0.326832,0
artwork,-0.788764,0.8919729999999999,2.36709,-1.3262200000000002,-0.309786,2.44674,0.21588000000000002,-0.81779,0
seoul,-0.410649,0.9281219999999999,2.0721700000000003,-1.157,-0.328474,0.706109,0.0264638,-1.05125,0
liberty,0.278762,0.50537,1.5447,-1.08756,-0.188588,1.24486,-0.249854,-0.811321,0
libertyoflondon,-0.0182565,0.924335,2.35908,-1.40299,-0.322841,2.32539,-0.250779,-1.32447,0
sophiepetitmilano,0.41396499999999997,1.31776,2.84864,-1.12855,0.615657,1.83495,-0.0252367,-1.12205,0
viagiovannirasori4,0.340875,1.1879899999999999,2.86829,-1.11846,0.698716,1.7380400000000003,0.0361906,-1.17536,0
zucca,0.0749211,0.501375,2.66539,-0.871985,-0.16403800000000002,1.99558,0.0429733,-0.7616609999999999,0
childhood,0.11046099999999999,0.773047,1.7889599999999999,-0.882819,0.0152667,0.837116,-0.176326,-0.6658270000000001,0
cachemire,0.35131799999999996,1.13327,2.57421,-1.13009,0.603542,1.50365,0.0636911,-1.38511,0
blanket,0.143111,1.15096,2.33321,-0.846841,0.573959,1.3664,0.253585,-1.25939,0
wicker,-0.44483100000000003,2.27616,2.6122,-1.6898,-0.305938,1.49001,0.18599100000000002,-0.7271489999999999,0
instababy,0.342886,1.1745700000000001,2.61459,-1.06628,0.627627,1.7808700000000002,0.120702,-1.2448700000000001,0
gogreen,-0.160958,0.206571,2.13428,-1.77013,-0.257412,1.56034,0.43931499999999996,-0.792559,0
simple,-0.338753,1.07267,2.2282900000000003,-1.47623,0.555478,1.63789,-0.264457,-1.00609,0
mfw2017,0.130984,1.34907,2.49894,-0.461963,0.0471523,1.59623,0.44809799999999994,-1.03996,0
angel,-0.233535,1.2033200000000002,2.08691,-1.9037400000000002,-0.524228,1.82769,-0.267192,-1.54726,0
sophiepetit,0.27619,1.20516,2.7810799999999998,-1.1869100000000001,0.676189,1.7023099999999998,-0.0680889,-1.35762,0
teddy,0.29418099999999997,1.20099,2.7571,-1.13505,0.642933,1.6276899999999999,-0.00587166,-1.2405,0
babyshower,0.406425,1.04496,2.27252,-1.06397,0.511366,1.4855,0.154558,-1.15049,0
milanocity,0.0161793,0.8351770000000001,2.0382,-0.9171020000000001,-0.00443949,1.37056,-0.338943,-0.521252,0
merino,-0.21123899999999998,1.2033,1.89628,-1.14087,0.12331099999999999,1.64576,0.216263,-0.24395100000000003,0
elephant,0.352468,0.9589110000000001,2.4397,-1.08336,0.568188,1.5434,-0.05814930000000001,-1.1369200000000002,0
babylove,-0.08679239999999999,0.7598,1.7662099999999998,-1.08556,-0.00250128,0.807002,0.094654,-1.26737,0
babygift,0.32450300000000004,1.27814,2.65053,-1.03529,0.6234350000000001,1.60436,0.0192695,-1.06124,0
mediterraneo,-0.321397,0.461741,3.8390199999999997,-3.1417,-0.485683,2.1162,0.700287,-1.28405,-1
teddybear,0.328047,0.947427,2.11015,-0.773212,0.421717,1.43955,-0.00349812,-0.9721770000000001,0
instadesign,-0.23351599999999997,1.3,2.4948099999999998,-2.53641,-0.0512351,3.04297,0.536253,-0.9582440000000001,8
allnatural,0.593213,1.2279200000000001,3.6734400000000003,-1.46522,0.51588,2.3586400000000003,0.381718,-0.586785,0
sttropez,0.602795,1.28004,2.3477200000000003,-1.01501,0.22768400000000003,1.48305,0.21045100000000003,-1.0413700000000001,0
regalo,0.0648466,0.8933059999999999,2.08196,-1.03364,-0.251381,1.1537600000000001,-0.308198,-0.42924300000000004,0
iloveflowers,0.532932,0.85167,2.4865,-1.3911,0.170682,1.7145299999999999,0.7252649999999999,-1.24135,0
cannes2017,0.29086599999999996,2.16825,3.14485,-1.7084700000000002,0.181187,1.43289,0.299493,-1.6793200000000001,-1
handpainted,-0.112477,1.2319200000000001,2.83601,-1.37634,0.056441099999999994,1.6986599999999998,0.402488,0.033722800000000004,0
kidstyle,0.303951,1.03596,2.87791,-1.14491,0.256414,2.30281,1.12652,-0.697002,0
cielo,-0.10017999999999999,0.0846326,2.04603,-1.26262,-0.356758,1.5545,0.15848800000000002,-0.92027,0
handembroidery,0.017732400000000002,1.78598,2.96345,-1.1820899999999999,-0.2441,2.01468,0.608309,-0.213646,0
instakids,0.428609,1.05793,2.55747,-0.9284879999999999,0.544322,1.78905,0.561125,-0.707576,0
baptism,0.162179,0.946873,1.29885,-1.25509,0.042289099999999996,1.1771,0.363302,-0.995484,0
puppy,0.096912,0.8520270000000001,2.02786,-1.33216,-0.518977,1.1503299999999999,-0.24706799999999998,-1.29856,0
crochet,0.216627,1.20727,2.41434,-1.59569,-0.144344,1.46066,0.9524020000000001,-0.373078,0
salonedelmobile2017,-0.296371,1.5605200000000001,2.49251,-1.85352,0.027139799999999995,1.8596700000000002,0.027851499999999998,-0.264716,0
designweek,-0.30301,1.4113,3.8397,-1.2837399999999999,-0.761606,2.56969,0.6316430000000001,-0.433465,0
chicken,-0.17811300000000002,0.409765,1.63442,-1.4074799999999998,-0.0312602,1.0978,0.45637700000000003,-0.30551100000000003,0
doglover,0.614751,1.24686,2.46752,-1.6555,-0.23425500000000002,1.50633,0.0258478,-1.60086,0
bird,0.6763640000000001,1.20431,3.5300800000000003,-1.35399,0.342042,1.99298,0.9054540000000001,-1.89546,16
chalet,-0.20654099999999997,0.8910819999999999,1.3955899999999999,-1.0465,0.167976,1.05986,0.158485,-0.297581,0
luxurytowels,0.516889,1.2657200000000002,3.7376199999999997,-1.53813,0.583072,2.46798,0.45857,-0.587333,0
dolomites,-0.620421,1.08791,1.8471099999999998,-1.5947200000000001,0.101175,1.3011,0.19708900000000001,-0.515899,0
birkin,-0.0516423,1.77495,2.6099,-1.38943,0.683191,2.29907,0.361164,-1.54229,-1
madgeshatboxvintage,-0.347666,1.25675,2.56028,-1.3815600000000001,0.376301,2.19711,1.30792,-1.40133,0
vintageshop,-0.346839,1.36588,2.98865,-1.53874,0.377153,2.6777,1.4982600000000001,-1.2103899999999999,0
vintagefashion,-0.31650100000000003,0.8588450000000001,2.8157099999999997,-1.44672,0.45350100000000004,1.92133,1.38844,-0.978239,0
irisapfel,-0.228985,0.718435,1.8808799999999999,-0.9742930000000001,0.29925999999999997,1.45635,0.9360149999999999,-0.739611,0
bergdorfgoodman,0.126558,0.959109,1.6883400000000002,-0.847892,0.23153600000000002,1.30407,0.704704,-0.618089,0
vintagehats,-0.271453,1.24019,2.36361,-1.45164,0.42166800000000004,1.89452,1.21256,-1.20593,0
vintagejewelry,-0.0937928,0.924408,2.1442799999999997,-0.921477,0.441087,1.79381,0.992548,-1.01652,0
vintagedress,-0.0981086,0.762211,2.05593,-0.995343,0.38145300000000004,1.63227,1.04985,-0.901855,0
midcentury,-0.379271,1.44593,3.02596,-1.59931,0.385123,2.83637,1.55304,-1.2667,0
burberry,-0.295709,1.17696,1.6545400000000001,-0.5919399999999999,-0.148925,1.24668,0.405022,-0.750228,0
bastilleday,0.59542,1.06406,1.95898,-1.18656,-0.177668,1.22927,0.485691,-0.628566,0
etsy,-0.240573,1.38588,3.15766,-1.75605,0.3715,2.89839,1.65273,-1.38552,0
chinesenewyear,-0.656434,1.38219,1.9227299999999998,-1.7240900000000001,0.17696199999999998,1.61886,0.20289300000000002,-1.25987,0
yearoftherooster,-0.022167700000000002,1.21271,1.6037700000000001,-1.4465700000000001,0.163486,1.05049,0.5897560000000001,-1.01128,0
bebek,0.5969760000000001,1.9054,4.550680000000001,-2.16288,-0.37294099999999997,3.27018,-0.190118,-0.700575,-1
ivy,-0.33926300000000004,0.397246,1.6531099999999999,-1.50868,0.0262894,0.976757,0.362572,-0.45758699999999997,0
ceramicart,-0.252415,0.9638770000000001,1.95682,-1.05029,0.159397,1.37726,0.100598,-0.047981800000000005,0
ebrudosekci,-0.7517510000000001,1.58944,2.02041,-1.6554,-0.297716,1.5090700000000001,0.521262,-0.882898,0
feelinggood,-0.220691,0.41803900000000005,1.8283099999999999,-1.39553,0.346387,1.61124,-0.052317999999999996,-1.06361,0
winery,0.139981,0.911732,3.4101800000000004,-1.9969599999999998,0.0293188,1.1598,0.09854960000000001,-1.84474,0
bordeaux,0.170328,1.4394799999999999,2.85764,-2.18737,-0.00522045,1.81313,-0.370012,-0.487021,20
antiques,-0.28869,0.979508,1.39975,-1.24947,-0.101872,0.8964709999999999,0.0445793,-0.394732,0
mosaic,-0.583307,1.49553,2.0627,-1.15815,-0.028926099999999996,1.31748,0.7416020000000001,-0.726828,0
chateau,-0.486872,0.781504,1.69616,-1.89612,0.194649,1.34192,0.23430700000000002,-0.796505,0
chairs,-0.293432,0.822475,1.4709999999999999,-0.794229,-0.109243,1.0911899999999999,0.27937199999999995,-0.0936738,0
allkinds,-0.038067000000000004,0.958097,2.78993,-1.27969,0.24254699999999998,2.18744,-0.175698,-0.346479,0
doha,-0.664456,1.51485,2.18339,-1.48051,0.0439207,1.00181,0.31106500000000004,-0.821247,0
qatar,-0.906423,1.53059,2.3639900000000003,-1.50385,-0.011021,1.2044,0.579296,-0.8765370000000001,0
small,-0.439434,1.5934,2.08256,-2.07155,-0.0497796,1.3073700000000001,0.0784268,-0.8877430000000001,0
istanbul,-0.733206,1.17305,2.05377,-1.46859,-0.56452,1.0644,0.113195,-1.20445,0
kedi,-0.782699,0.882473,2.23541,-1.66983,-0.432087,1.74453,-0.187126,-1.28198,0
izmir,-0.174492,0.711496,1.47761,-0.9994219999999999,-0.306279,0.796177,0.202944,-1.15975,0
nomad,0.147651,1.9697900000000002,3.45304,-1.9266599999999998,-0.420667,2.55764,0.201165,-0.229581,0
rugs,-0.465106,1.90455,3.2037,-1.76919,-0.149286,1.31463,0.747269,-0.46963699999999997,0
at,-0.588813,0.320027,1.56225,-1.33492,-0.100161,1.5089700000000001,0.355272,-0.796014,0
canakkale,0.363668,1.7213,4.1894800000000005,-2.09938,-0.0334102,3.04927,-0.255256,-0.514051,-1
video,-0.221021,1.29616,2.03294,-1.3852200000000001,0.22609899999999997,0.953033,-0.22004400000000002,-0.903173,0
sculptor,-0.27408899999999997,1.97845,2.22804,-1.54976,-0.21319699999999997,1.55185,0.694357,-1.16116,0
islandvibes,0.1144,1.21566,3.03305,-1.02072,-0.44413800000000003,1.5700399999999999,-0.169741,-0.414621,0
cyclades,0.11897100000000001,1.0213700000000001,2.61035,-0.783486,-0.237062,1.23963,-0.202404,-0.5200859999999999,0
cycladesislands,0.22227800000000003,1.38709,3.04643,-1.05534,-0.454967,1.6237,-0.224183,-0.485939,0
