source,target,weight
1,matildavicent,0.007042253521126761
1,moniquephoto,0.0033783783783783786
1,chloe_and_frank,0.05555555555555555
1,kokoon_store,0.021897810218978103
1,mrstaschen,0.16666666666666666
1,librarygirlpresents,0.16666666666666666
1,indigotilt,0.0072992700729927005
1,sjvillaslondon,0.006578947368421052
1,pippahbeachstyle,0.01293103448275862
1,marshas01,0.006578947368421052
1,ottoistschwanger,0.16666666666666666
1,mikibag_handbag_made_in_italy,0.03676470588235294
1,sam_bottega,0.008064516129032258
1,pixstock,0.07692307692307693
1,juliaroseandcompany,0.06060606060606061
1,_____bettina_____,0.022727272727272728
1,odp_collection,0.004201680672268907
1,thestorenikikartsona,0.01818181818181818
1,giusyma81,0.16666666666666666
1,dodo_lucy,0.02857142857142857
1,kissser,0.02564102564102564
1,myhomehotels,0.017543859649122806
1,petravanroon,0.04
1,rarebirdswimwear,0.02
1,bethaniahome,0.007633587786259542
1,atelier_amme,0.011764705882352941
1,eyespybykg,0.009345794392523364
1,wolfinkitchen,0.061224489795918366
1,twentypetworth,0.011560693641618497
1,mariagoldknudsen,0.037037037037037035
1,lash.allure_sydney,0.25
1,norajameshomestyle,0.012345679012345678
1,jolenedetillion,0.014388489208633094
2,gianluca_widmer_photo,0.2857142857142857
2,therakerussia,0.02040816326530612
2,falierosarti,0.010309278350515464
2,carolineberesforddesign,0.025925925925925925
2,mjgiuls,0.037037037037037035
2,ounass,0.0380952380952381
2,mitoswimwear,0.01694915254237288
2,carlyhome,0.0273972602739726
2,cdg_cgn_nrt,0.018867924528301886
2,jp_boutique_amalfi,0.02586206896551724
2,bettinacarpentieri,0.024793388429752067
2,panamahattersangels,0.015625
2,lestudiobleu,0.04
2,elena_fe,0.008130081300813009
2,costanza_co.ro.jewels,0.11764705882352941
2,magamaison,0.018518518518518517
2,kathryniveyinteriors,0.007936507936507936
2,titti_in_giro,0.03488372093023256
2,jaquebarreto_cerimonial,0.024390243902439025
2,fabiana_rispoli,0.011494252873563218
2,cabanalife,0.020134228187919462
2,treasureofthesirens,0.15151515151515152
