username,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,noise
editapaperart,0.00927927927928,0.0,0.0307692307692,0.0,0.0,0.0,0.0025641025641,0.0,0.0,0.0,0.0,0.0,0.00434782608696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00454380225373
editionno.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
edmeedirobilant,0.000900900900901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000727008360596
edths_iflowers,0.0035857639818,0.0,0.0,0.000618811881188,0.0,0.0,0.049504950495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016501650165,0.0,0.0,0.0,0.0,0.0,0.0,0.00339030631526
eduardovargasvillegas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ehab_ammar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eirini_dardari,0.00340775558167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036231884058,0.00327153762268
el_fitzo,0.000772200772201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00077893752921
electric_paros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00109051254089
elena_fe,0.00603129445235,0.0,0.000539811066127,0.00723684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0122807017544,0.0,0.00320366132723,0.0,0.000438596491228,0.0,0.0,0.0,0.0,0.0,0.0,0.0037307007978
elena_vezirtzi,0.00135135135135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000545256270447
elenamoretti__,0.00151033386328,0.0,0.000377073906486,0.0220588235294,0.0,0.0,0.00113122171946,0.0,0.0,0.000156445556946,0.0,0.0,0.00127877237852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000561293219578
elenareich_interiors,0.00382882882883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00238095238095,0.00372340425532,0.000925925925926,0.0,0.000724637681159,0.0,0.000694444444444,0.0,0.0,0.0,0.0,0.00208333333333,0.00138888888889,0.00178117048346
eleonora21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eliasabdelnour,0.000600600600601,0.0,0.0,0.00347222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00115109657094
elisa_calligaris,0.0167567567568,0.0,0.0017094017094,0.0,0.0,0.0,0.00769230769231,0.0,0.0,0.0063829787234,0.0,0.0,0.0,0.0,0.0166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.00599781897492
elisaveta_gv,0.00666023166023,0.0,0.0,0.0111607142857,0.0,0.0,0.0,0.0,0.0,0.00113981762918,0.015873015873,0.0,0.0108695652174,0.0,0.00595238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.00533572207509
elizabeta.chessum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00109051254089
elizabethladendorf,0.000772200772201,0.0,0.0,0.0,0.00765306122449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000856831282131
elizabethswiftdesign,0.0039039039039,0.00161030595813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043341213554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00137323801446
elizabethvdg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00109051254089
elkehanspach,0.000255661066472,0.0,0.0,0.00675675675676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00117508813161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00144419228389
elks33,0.00359533845772,0.00259274032708,0.000588096918372,0.0,0.0,0.0,0.000705716302047,0.0,0.0,0.000487995315245,0.000764525993884,0.0,0.00119664938173,0.0,0.000382262996942,0.0,0.0,0.0,0.0,0.000573394495413,0.0,0.00185086990886
ellacamille,0.0002079002079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00100662696083
ellevu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00109051254089
elyseroat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emiliano.ruocco,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emmacalvertjewellery,0.00124178232286,0.0,0.003465003465,0.0,0.0,0.0,0.002079002079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00082525273365
emmacripwell,0.0003861003861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000934725035052
empresss______,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emrldisle,0.00031185031185,0.00167224080268,0.0138067061144,0.0,0.00412087912088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000419427900344
emychic_official,0.00921125206839,0.0,0.000523286237572,0.0267857142857,0.0,0.0,0.00627943485086,0.0,0.0,0.00238818931828,0.0,0.0,0.0,0.0,0.0,0.0,0.00291545189504,0.0,0.0,0.0,0.0,0.00427302873167
ennipan,0.0107740393455,0.0,0.00156985871272,0.00170068027211,0.0,0.0,0.0685504971219,0.0102040816327,0.0,7.23693732812e-05,0.00113378684807,0.00136054421769,0.00177462289264,0.0,0.00141723356009,0.0,0.0,0.0,0.0,0.00255102040816,0.0,0.00216618817647
enricocuc196_positano,0.0245841995842,0.0,0.0034516765286,0.0228365384615,0.0,0.00801282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.00250836120401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00429913597853
epfcketluc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00109051254089
epitome.xyz,0.000833024805628,0.0,0.0,0.0,0.0,0.00171232876712,0.00158061116965,0.0,0.0,0.0,0.0,0.0,0.0,0.00913242009132,0.0,0.0,0.0,0.0,0.0256849315068,0.0,0.0,0.0011950822366
erica287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00109051254089
erika.pantaleo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00109051254089
erikageara,0.0021021021021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00236406619385,0.0,0.0805555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000302920150248
erinaante,0.00168918918919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000908760450745
esagramma,7.85017382528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000829875518672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00140725892207
escapesatolivesandvines,0.00205405405405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0382608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000523446019629
espialinteriors,0.00426210383045,6.25586487332e-05,0.0200332042059,0.000359712230216,0.000102774922919,0.00659472422062,0.0,0.0,0.00184994861254,0.00217358028471,0.000319744204636,0.0,0.000125117297466,0.0,0.0,0.0,0.000137033230558,0.0,0.0,0.0,0.0,0.00308795493594
esraavas,0.000900900900901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.000363504180298
esrerdl,0.00108108108108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000654307524537
essentiapuglia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00255754475703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00109051254089
estra.co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
etiquetteitaly,0.000940070505288,0.0,0.000557413600892,0.0054347826087,0.000776397515528,0.0036231884058,0.0,0.0,0.0,0.000462534690102,0.0,0.00217391304348,0.000945179584121,0.0024154589372,0.0,0.0,0.00414078674948,0.0,0.0,0.0,0.0,0.00175430278318
etistylefile,0.00230718523401,0.0,0.000625390869293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00106044538706,0.00271002710027,0.00508130081301,0.0,0.0,0.0,0.0,0.0,0.0,0.0013032954757
eugenio_robaina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00218102508179
eurekaceramichedarte,0.00627027027027,0.0,0.00512820512821,0.055,0.0,0.0,0.0,0.0,0.0,0.000851063829787,0.0,0.0,0.0,0.0,0.00166666666667,0.00210526315789,0.0,0.0,0.0,0.0,0.0,0.00213740458015
evde_ek_is_icin_dm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
evrenkali2,0.00328749802434,0.0,0.0,0.0,0.00062656641604,0.000487329434698,0.0,0.0,0.00167084377611,0.000373273609556,0.00194931773879,0.0,0.00152555301297,0.0,0.0,0.0,0.000278473962684,0.0,0.0,0.0,0.0,0.00154329844969
evrenkayar,0.00123873873874,0.0,0.0178062678063,0.0,0.0,0.0,0.0,0.00277777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000575548285472
evybandeca,0.0022759601707,0.0,0.0,0.0,0.00187969924812,0.0,0.00404858299595,0.0,0.0,0.000559910414334,0.00292397660819,0.00526315789474,0.00228832951945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000803535556448
exclusivecruises,0.00233415233415,0.0,0.0,0.0880681818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00395256916996,0.0,0.00757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.00153663130762
exploresimply,0.0162162162162,0.0108695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00531914893617,0.0,0.0,0.0217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00545256270447
exposedzippers,0.00111337752847,0.000820344544709,0.000806321561039,0.0,0.0,0.000524109014675,0.000483792936623,0.0,0.0,0.000267630135153,0.000174703004892,0.0,0.000136724090785,0.0,0.0,0.0,0.0,0.000857632933105,0.0,0.0,0.0,0.00213987366515
eyespybykg,0.00195781147001,0.000636267232238,0.0025641025641,0.0,0.0,0.0010162601626,0.000375234521576,0.0,0.000696864111498,0.000363258951738,0.0,0.0,0.000106044538706,0.0,0.0,0.0,0.000116144018583,0.00110864745011,0.0,0.0,0.0,0.00178205707902
fabiana_rispoli,0.00713465142995,0.000680867619881,0.00131933688981,0.0736856823266,0.00239693192713,0.000372856077554,0.00843228360007,0.00201342281879,0.0,7.13979722976e-05,0.0032314193388,0.0,0.00447427293065,0.000994282873478,0.00139821029083,0.000235488048982,0.0,0.0,0.0,0.000559284116331,0.0,0.00218590433253
fabrice_moizan,6.28535512256e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00138216124369
fairlelena,0.00162162162162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000436205016358
falierosarti,0.00057527406925,0.000349222978872,0.00010297600659,0.0,0.0,0.00133868808568,0.000617856039543,0.0,0.0,0.0,0.000669344042838,0.0,0.00663523659857,0.0,0.0,0.0,0.0,0.000365096750639,0.0,0.0,0.0,0.00165985643775
famof5macs,0.00462332411151,0.0,0.000555219059156,0.0,0.00070303712036,0.000328083989501,0.00196850393701,0.000196850393701,0.0,0.0,0.000109361329834,0.0,0.000171174255392,0.0,0.000328083989501,0.00093244923332,0.000468691413573,0.000178954903364,0.0,0.000492125984252,0.0,0.00168514241063
fanis_sim,0.0155802861685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179738562092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147058823529,0.00367647058824,0.0,0.00134710372699
farenalba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
faruk_shehu,0.00114420990333,0.000317359568391,0.00131012539772,0.0,0.0,0.0,0.00112296462661,0.0,0.0,0.0,0.0,0.0,0.00222151697874,0.0,0.0,0.0,0.0,0.192435301924,0.0,0.0,0.0,0.00179098774964
fasteddyspencer,0.000675675675676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00324675324675,0.0,0.0,0.0,0.00105156566443
fbaldaro,0.00216216216216,0.0,0.0,0.00544871794872,0.0,0.0,0.0,0.0,0.0,0.00158210583742,0.0,0.0,0.000891861761427,0.0022792022792,0.000213675213675,0.0,0.0,0.0,0.0,0.0,0.0,0.00182311327349
fboitalia1,0.0185598455598,0.0033850931677,0.0003663003663,0.00424107142857,0.00117346938776,0.0,0.0,0.0,0.0,0.0,7.93650793651e-05,0.0,0.000372670807453,7.93650793651e-05,0.000208333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.00193098613491
fd_match_love,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
federica_gervasoni,0.00212355212355,0.0,0.0003663003663,0.0,0.000255102040816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310559006211,0.0,0.000297619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.000560835021031
federicasant,0.00351351351351,0.0,0.00042735042735,0.0,0.00119047619048,0.0,0.00128205128205,0.0,0.0,0.000709219858156,0.00185185185185,0.0,0.000724637681159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00277777777778,0.00198109778262
federicovsanden,0.000225225225225,0.0,0.0,0.00260416666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018115942029,0.0,0.0243055555556,0.0,0.0,0.0,0.0,0.0,0.0,0.000636132315522
feedelonofficial,0.0013728013728,0.000690131124914,0.000407000407,0.0,0.0,0.00396825396825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00250626566416,0.00831443688587,0.023088023088,0.0,0.0,0.0,0.00347925429714
femininepower1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fernandafranco.artwork,0.000737100737101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00118965004461
ferodeurbina,0.00314267756128,0.0,0.00268336314848,0.0,0.0,0.0,0.0,0.00581395348837,0.0,0.000865907966353,0.00193798449612,0.0116279069767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00176257259517
ferruccio_lambiase,0.000540540540541,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000654307524537
fiannafluess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00109051254089
fildisi_antiparos,0.000936676748951,0.000313922461152,0.00277700638711,0.0,0.0,0.000902527075812,0.000833101916134,0.0,0.0,0.000230432444888,0.000200561572403,0.0,0.000627844922304,0.0,0.000150421179302,0.0,0.0,0.00393829996718,0.000451263537906,0.0,0.0,0.00227550992288
filippojnmarchetta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fincacortesin,0.000286461576784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000970167353869,0.0,0.0,0.0,0.0,0.0,0.00318610576464
fio.nyc,0.00348348348348,0.0,0.0017094017094,0.00416666666667,0.0,0.0037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.00048309178744,0.00246913580247,0.000925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.00238701078396
fionablunden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fionafidder,0.0075764288879,0.0,0.00021017234132,0.0,0.0,0.0,0.0,0.0,0.00936768149883,0.00592954307639,0.0,0.0,0.000356379187455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00296762429161
firmdale_hotels,0.00597972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0371343085106,0.0,0.0,0.000271739130435,0.671180555556,0.01484375,0.0,0.0,0.0,0.000390625,0.0,0.0,0.0038610959651
flightfeathers,0.0023166023166,0.000345065562457,0.0,0.0,0.0,0.0,0.0,0.0015873015873,0.0,0.00016886187099,0.000440917107584,0.0,0.000345065562457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00109051254089
fliss_rogers,0.00135135135135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000545256270447
flo_amie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
floare_de_colt,0.0027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
florenceavignant,0.00019305019305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.000701043776289
florencesaineloiselle,0.000700700700701,0.0177133655395,0.0,0.0,0.0,0.0,0.002849002849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000605840300497
flyte.se,0.002457002457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0649350649351,0.0164410058027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00118965004461
focusgriffintown,0.000900900900901,0.0,0.0014245014245,0.0,0.0,0.0,0.0,0.0,0.0,0.000591016548463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00121168060099
followingmyhappy,0.00437761705367,0.0324556031843,0.0,0.0,0.00603621730382,0.0,0.0,0.0,0.0,0.000599340725202,0.0164319248826,0.0,0.00551132884262,0.0,0.000586854460094,0.0,0.0,0.0,0.0,0.0,0.0,0.00167416714025
fraaesposito,0.0167567567568,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00208333333333,0.0,0.0,0.0,0.0,0.090625,0.0,0.00509814612868
framel88,0.00052310374891,0.0,0.0,0.0262096774194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070126227209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000879445597495
francaseverini,0.00116116116116,0.000322061191626,0.000759734093067,0.0,0.0,0.00308641975309,0.0,0.0,0.0,7.88022064618e-05,0.0,0.0,0.00386473429952,0.0,0.0,0.0,0.0,0.0,0.0,0.000925925925926,0.0,0.00159941839331
francesca_calligaris,0.0155655655656,0.0,0.00189933523267,0.0,0.0,0.0,0.0413105413105,0.0,0.0,0.00137903861308,0.00102880658436,0.0,0.000805152979066,0.0,0.00231481481481,0.0,0.0,0.0,0.0,0.0115740740741,0.00154320987654,0.00539197867442
francescalappe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
francescocandurro,0.00310995927434,0.00357355568791,0.000351246926589,0.0556506849315,0.0,0.0,0.0031612223393,0.0,0.0,0.0,0.00228310502283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00171232876712,0.0,0.000552725534426
francescosersale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
francesephotography,0.000430865648257,0.000630119722747,0.0,0.109601449275,0.000517598343685,0.0,0.0501672240803,0.0,0.0,0.0,0.0,0.0,0.0,0.00161030595813,0.0006038647343,0.00305110602593,0.0,0.0,0.0,0.0,0.0,0.00554738988194
francosbar,0.0,0.0,0.0,0.00441176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00109051254089
frankellett,0.00164512338425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024154589372,0.00452898550725,0.0,0.0,0.0,0.0380434782609,0.0,0.0,0.00132758048457
franzinha_b,0.00123503785476,0.0,0.000120380402071,0.0,0.0,0.000130412102243,0.822800048152,0.0,0.0,0.000199780241734,0.000521648408972,0.0,0.000204123290467,0.0,0.00104329681794,0.0,0.0,0.0,0.0,0.000195618153365,0.0,0.00201719221179
fromhanqing,0.00135135135135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000545256270447
fromjaipurwithlove,0.000348735832607,0.0,0.00248138957816,0.0,0.0,0.0,0.0,0.0,0.00460829493088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000984979069195
fumagalligraziella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
funkypelota,0.00281081081081,0.0,0.000586080586081,0.00642857142857,0.0,0.000952380952381,0.0,0.0,0.0,0.0,0.00031746031746,0.000571428571429,0.0,0.0,0.00214285714286,0.0,0.0,0.0,0.00357142857143,0.0,0.0,0.00578906371709
furtherexposure,0.00382333553065,0.0,0.000625390869293,0.0,0.00435540069686,0.0,0.00187617260788,0.0,0.0,0.0,0.0,0.0,0.0,0.00271002710027,0.0010162601626,0.0,0.00696864111498,0.00221729490022,0.0,0.0030487804878,0.0,0.00220762294864
g.delvecchio79,0.000600600600601,0.0,0.0,0.0791666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000966183574879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000436205016358
gabsibelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00109051254089
gaetano1302,0.00681081081081,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00209378407852
gallantstyle1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garmirenda,0.00241312741313,0.0,0.0,0.0,0.0,0.0,0.00137362637363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000701043776289
gastronovoyage,0.00312665606783,0.0,0.000167588402883,0.0,0.0,0.000544662309368,0.000502765208648,0.0,0.0,0.000139062717285,0.00145243282498,0.0,0.00028417163967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000912324217219
gavla_van,0.000900900900901,0.0,0.0,0.0,0.00595238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000545256270447
gazelle_samuelsson,0.0004158004158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00123032184101
gbeevents,0.0010296010296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000506585612969,0.0,0.0,0.00414078674948,0.0,0.00396825396825,0.0,0.0,0.0,0.0,0.0,0.0,0.00135015838396
gday_la,0.00211000474158,0.00228832951945,0.000899685110211,0.0,0.00031328320802,0.00146198830409,0.0,0.0,0.0,0.0,0.0,0.0,0.00381388253242,0.0,0.000365497076023,0.0,0.000417710944027,0.0,0.0,0.0,0.0,0.00106181484245
gdm.informatica.foto,0.0013728013728,0.0,0.0002035002035,0.0892857142857,0.0,0.0,0.000610500610501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00297619047619,0.0,0.0,0.000441397933219
